学校,所在地,AB区,985院校,211院校,双一流院校,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试
华中科技大学,湖北,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
华中科技大学,湖北,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,经济管理学院,(025200)(专业学位)应用统计,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,经济管理学院,(025200)(专业学位)应用统计,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,经济管理学院,(025200)(专业学位)应用统计,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,经济管理学院,(025200)(专业学位)应用统计,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,数学与物理学院,(025200)(专业学位)应用统计,全日制,专业：39(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,数学与物理学院,(025200)(专业学位)应用统计,全日制,专业：39(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,数学与物理学院,(025200)(专业学位)应用统计,全日制,专业：39(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,数学与物理学院,(025200)(专业学位)应用统计,全日制,专业：39(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
中国地质大学(武汉),湖北,A,0,1,1,统考,数学与物理学院,(025200)(专业学位)应用统计,全日制,专业：39(不含推免),(101)思想政治理论,(204)英语（二）,(396)经济类综合能力,(432)统计学
武汉理工大学,湖北,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：42(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
华中农业大学,湖北,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
华中农业大学,湖北,A,0,1,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：28(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
华中师范大学,湖北,A,0,1,1,统考,数学与统计学学院,(025200)(专业学位)应用统计,全日制,专业：21(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
中南财经政法大学,湖北,A,0,1,1,统考,统计与数学学院,(025200)(专业学位)应用统计,全日制,专业：101(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
湘潭大学,湖南,A,0,0,1,统考,数学与计算科学学院,(025200)(专业学位)应用统计,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
湖南大学,湖南,A,1,1,1,统考,金融与统计学院,(025200)(专业学位)应用统计,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
中南大学,湖南,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
湖南师范大学,湖南,A,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：19(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
国防科技大学,湖南,A,1,1,1,统考,文理学院,(025200)(专业学位)应用统计,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
中山大学,广东,A,1,1,1,统考,数学学院,(025200)(专业学位)应用统计,全日制,专业：42(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
暨南大学,广东,A,0,1,1,统考,经济学院,(025200)(专业学位)应用统计,全日制,专业：11(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
暨南大学,广东,A,0,1,1,统考,信息科学技术学院,(025200)(专业学位)应用统计,全日制,专业：7(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
暨南大学,广东,A,0,1,1,单考,经济学院,(025200)(专业学位)应用统计,全日制,专业：1(不含推免),(111)单独考试思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
暨南大学,广东,A,0,1,1,单考,信息科学技术学院,(025200)(专业学位)应用统计,全日制,专业：1(不含推免),(111)单独考试思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
重庆大学,重庆,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
重庆大学,重庆,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
重庆大学,重庆,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
重庆大学,重庆,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：36(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西南大学,重庆,A,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西南石油大学,四川,A,0,0,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：23(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西南石油大学,四川,A,0,0,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：23(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西南石油大学,四川,A,0,0,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：23(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西南石油大学,四川,A,0,0,1,统考,理学院,(025200)(专业学位)应用统计,全日制,专业：23(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
成都理工大学,四川,A,0,0,1,统考,数理学院,(025200)(专业学位)应用统计,全日制,专业：13(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
成都理工大学,四川,A,0,0,1,统考,数理学院,(025200)(专业学位)应用统计,全日制,专业：13(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
成都理工大学,四川,A,0,0,1,统考,数理学院,(025200)(专业学位)应用统计,全日制,专业：13(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西南财经大学,四川,A,0,1,1,统考,统计学院,(025200)(专业学位)应用统计,全日制,专业：52(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西南财经大学,四川,A,0,1,1,统考,统计学院,(025200)(专业学位)应用统计,全日制,专业：52(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西南财经大学,四川,A,0,1,1,统考,统计学院,(025200)(专业学位)应用统计,全日制,专业：52(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
贵州大学,贵州,B,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,研究方向：24(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
云南大学,云南,B,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：44(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
云南大学,云南,B,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：44(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
云南大学,云南,B,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：44(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
云南大学,云南,B,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：44(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
云南大学,云南,B,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：44(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
云南大学,云南,B,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：44(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西北大学,陕西,A,0,1,1,统考,数学学院（含科学史高等研究院）,(025200)(专业学位)应用统计,全日制,专业：32(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西安交通大学,陕西,A,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西安交通大学,陕西,A,1,1,1,统考,经济与金融学院,(025200)(专业学位)应用统计,全日制,专业：21(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
西安电子科技大学,陕西,A,0,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(432)统计学
兰州大学,甘肃,B,1,1,1,统考,数学与统计学院,(025200)(专业学位)应用统计,全日制,专业：73(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
新疆大学,新疆,B,0,1,1,统考,数学与系统科学学院,(025200)(专业学位)应用统计,全日制,专业：74(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
新疆大学,新疆,B,0,1,1,统考,数学与系统科学学院,(025200)(专业学位)应用统计,全日制,专业：74(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
新疆大学,新疆,B,0,1,1,统考,数学与系统科学学院,(025200)(专业学位)应用统计,全日制,专业：74(不含推免),(101)思想政治理论,(204)英语（二）,(303)数学（三）,(432)统计学
