学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-,-,-,-,-
南京农业大学,江苏,A,211，双一流,统考,草业学院,(095131)(专业学位)农艺与种业,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(414)植物生理学与生物化学,-,-,-,-,-,-,-,-,-,-,-,-
南京农业大学,江苏,A,211，双一流,统考,草业学院,(095131)(专业学位)农艺与种业,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(414)植物生理学与生物化学,-,-,-,-,-,-,-,-,-,-,-,-
南京农业大学,江苏,A,211，双一流,统考,草业学院,(095131)(专业学位)农艺与种业,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(414)植物生理学与生物化学,-,-,-,-,-,-,-,-,-,-,-,-
南京农业大学,江苏,A,211，双一流,统考,草业学院,(095131)(专业学位)农艺与种业,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(414)植物生理学与生物化学,-,-,-,-,-,-,-,-,-,-,-,-
南京师范大学,江苏,A,211，双一流,统考,海洋科学与工程学院,(095134)(专业学位)渔业发展,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(877)水生生物学,-,-,-,-,-,-,-,-,-,-,-,-
南京师范大学,江苏,A,211，双一流,统考,海洋科学与工程学院,(095134)(专业学位)渔业发展,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(877)水生生物学,-,-,-,-,-,-,-,-,-,-,-,-
南京师范大学,江苏,A,211，双一流,统考,海洋科学与工程学院,(095134)(专业学位)渔业发展,全日制,专业：10(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(877)水生生物学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,机械工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(876)农业机械学概论,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,机械工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(876)农业机械学概论,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,机械工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：5(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(876)农业机械学概论,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,环境科学与工程学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(874)土壤肥料学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,环境科学与工程学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(874)土壤肥料学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,环境科学与工程学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(874)土壤肥料学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,环境科学与工程学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(874)土壤肥料学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,环境科学与工程学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：12(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(874)土壤肥料学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095131)(专业学位)农艺与种业,全日制,专业：80(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(873)作物栽培学与作物育种学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095131)(专业学位)农艺与种业,全日制,专业：80(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(873)作物栽培学与作物育种学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095131)(专业学位)农艺与种业,全日制,专业：80(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(873)作物栽培学与作物育种学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095131)(专业学位)农艺与种业,全日制,专业：80(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(873)作物栽培学与作物育种学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095131)(专业学位)农艺与种业,全日制,专业：80(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(873)作物栽培学与作物育种学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095131)(专业学位)农艺与种业,全日制,专业：80(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(873)作物栽培学与作物育种学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095137)(专业学位)农业管理,全日制,专业：4(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(896)发展经济学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095137)(专业学位)农业管理,全日制,专业：4(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(896)发展经济学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095137)(专业学位)农业管理,全日制,专业：4(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(896)发展经济学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095137)(专业学位)农业管理,全日制,专业：4(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(896)发展经济学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,农学院（水稻产业工程技术研究院）,(095137)(专业学位)农业管理,全日制,专业：4(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(896)发展经济学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095131)(专业学位)农艺与种业,全日制,专业：34(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(879)园艺作物栽培学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095131)(专业学位)农艺与种业,全日制,专业：34(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(879)园艺作物栽培学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095131)(专业学位)农艺与种业,全日制,专业：34(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(879)园艺作物栽培学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095131)(专业学位)农艺与种业,全日制,专业：34(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(879)园艺作物栽培学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095131)(专业学位)农艺与种业,全日制,专业：34(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(879)园艺作物栽培学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(880)植物保护学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(880)植物保护学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(880)植物保护学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,园艺与植物保护学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(880)植物保护学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,动物科学与技术学院,(095131)(专业学位)农艺与种业,全日制,专业：9(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(847)饲草生产学,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,动物科学与技术学院,(095133)(专业学位)畜牧,全日制,专业：54(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(867)畜牧学概论,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,动物科学与技术学院,(095134)(专业学位)渔业发展,全日制,专业：9(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(881)水产养殖学概论,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,旅游烹饪学院·食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：22(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(882)食品分析,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,旅游烹饪学院·食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：22(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(882)食品分析,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,旅游烹饪学院·食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：22(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(882)食品分析,-,-,-,-,-,-,-,-,-,-,-,-
江苏海洋大学,江苏,A,普通院校,统考,海洋科学与水产学院,(095134)(专业学位)渔业发展,全日制,专业：62(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(808)普通动物学,-,-,-,-,-,-,-,-,-,-,-,-
江苏海洋大学,江苏,A,普通院校,统考,海洋科学与水产学院,(095134)(专业学位)渔业发展,全日制,专业：62(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(808)普通动物学,-,-,-,-,-,-,-,-,-,-,-,-
江苏海洋大学,江苏,A,普通院校,统考,海洋科学与水产学院,(095134)(专业学位)渔业发展,全日制,专业：62(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(808)普通动物学,-,-,-,-,-,-,-,-,-,-,-,-
江苏海洋大学,江苏,A,普通院校,统考,食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：70(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(810)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
江苏海洋大学,江苏,A,普通院校,统考,食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：70(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(825)微生物学,-,-,-,-,-,-,-,-,-,-,-,-
江苏海洋大学,江苏,A,普通院校,统考,食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：70(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(810)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
江苏海洋大学,江苏,A,普通院校,统考,食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：70(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(825)微生物学,-,-,-,-,-,-,-,-,-,-,-,-
浙江大学,浙江,A,985，211，双一流,统考,环境与资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(339)农业知识综合一,(856)土壤与植物营养综合,-,-,-,-,-,-,-,-,-,-,-,-
浙江大学,浙江,A,985，211，双一流,统考,环境与资源学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：14(不含推免),(101)思想政治理论,(201)英语（一）,(339)农业知识综合一,(856)土壤与植物营养综合,-,-,-,-,-,-,-,-,-,-,-,-
浙江大学,浙江,A,985，211，双一流,统考,环境与资源学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(341)农业知识综合三,(856)土壤与植物营养综合,-,-,-,-,-,-,-,-,-,-,-,-
浙江大学,浙江,A,985，211，双一流,统考,农业与生物技术学院,(095131)(专业学位)农艺与种业,全日制,专业：50(不含推免),(101)思想政治理论,(201)英语（一）,(339)农业知识综合一,(874)农业专业知识,-,-,-,-,-,-,-,-,-,-,-,-
浙江大学,浙江,A,985，211，双一流,统考,农业与生物技术学院,(095131)(专业学位)农艺与种业,全日制,专业：50(不含推免),(101)思想政治理论,(201)英语（一）,(339)农业知识综合一,(874)农业专业知识,-,-,-,-,-,-,-,-,-,-,-,-
浙江大学,浙江,A,985，211，双一流,统考,农业与生物技术学院,(095131)(专业学位)农艺与种业,全日制,专业：50(不含推免),(101)思想政治理论,(201)英语（一）,(339)农业知识综合一,(874)农业专业知识,-,-,-,-,-,-,-,-,-,-,-,-
浙江大学,浙江,A,985，211，双一流,统考,农业与生物技术学院,(095131)(专业学位)农艺与种业,全日制,专业：50(不含推免),(101)思想政治理论,(201)英语（一）,(339)农业知识综合一,(874)农业专业知识,-,-,-,-,-,-,-,-,-,-,-,-
